"Notes"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Gender"	"Gender Code"	"Month"	"Month Code"	"UCD - ICD-10 113 Cause List"	"UCD - ICD-10 113 Cause List Code"	Deaths	Population	Crude Rate
	"< 1 year"	"1"	"Female"	"F"	"Mar., 2019"	"2019/03"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	39	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Female"	"F"	"Mar., 2019"	"2019/03"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	38	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Female"	"F"	"Mar., 2019"	"2019/03"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	36	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Female"	"F"	"Mar., 2019"	"2019/03"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	17	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Female"	"F"	"Mar., 2019"	"2019/03"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	15	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Female"	"F"	"Apr., 2019"	"2019/04"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	12	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Female"	"F"	"Apr., 2019"	"2019/04"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	429	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Female"	"F"	"Apr., 2019"	"2019/04"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	167	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Female"	"F"	"Apr., 2019"	"2019/04"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	86	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Female"	"F"	"Apr., 2019"	"2019/04"	"All other diseases (Residual) "	"GR113-111"	27	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Female"	"F"	"Apr., 2019"	"2019/04"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	45	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Female"	"F"	"Apr., 2019"	"2019/04"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	42	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Female"	"F"	"Apr., 2019"	"2019/04"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	38	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Female"	"F"	"May, 2019"	"2019/05"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	11	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Female"	"F"	"May, 2019"	"2019/05"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	376	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Female"	"F"	"May, 2019"	"2019/05"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	180	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Female"	"F"	"May, 2019"	"2019/05"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	86	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Female"	"F"	"May, 2019"	"2019/05"	"All other diseases (Residual) "	"GR113-111"	17	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Female"	"F"	"May, 2019"	"2019/05"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	55	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Female"	"F"	"May, 2019"	"2019/05"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	49	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Female"	"F"	"May, 2019"	"2019/05"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	47	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Female"	"F"	"May, 2019"	"2019/05"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	11	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Female"	"F"	"May, 2019"	"2019/05"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	11	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Female"	"F"	"Jun., 2019"	"2019/06"	"Certain other intestinal infections (A04,A07-A09)"	"GR113-003"	14	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Female"	"F"	"Jun., 2019"	"2019/06"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	11	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Female"	"F"	"Jun., 2019"	"2019/06"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	346	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Female"	"F"	"Jun., 2019"	"2019/06"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	177	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Female"	"F"	"Jun., 2019"	"2019/06"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	84	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Female"	"F"	"Jun., 2019"	"2019/06"	"All other diseases (Residual) "	"GR113-111"	24	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Female"	"F"	"Jun., 2019"	"2019/06"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	51	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Female"	"F"	"Jun., 2019"	"2019/06"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	49	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Female"	"F"	"Jun., 2019"	"2019/06"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	46	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Female"	"F"	"Jun., 2019"	"2019/06"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	12	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Female"	"F"	"Jun., 2019"	"2019/06"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	12	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Female"	"F"	"Jul., 2019"	"2019/07"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	14	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Female"	"F"	"Jul., 2019"	"2019/07"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	11	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Female"	"F"	"Jul., 2019"	"2019/07"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	386	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Female"	"F"	"Jul., 2019"	"2019/07"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	177	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Female"	"F"	"Jul., 2019"	"2019/07"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	77	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Female"	"F"	"Jul., 2019"	"2019/07"	"All other diseases (Residual) "	"GR113-111"	20	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Female"	"F"	"Jul., 2019"	"2019/07"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	41	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Female"	"F"	"Jul., 2019"	"2019/07"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	40	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Female"	"F"	"Jul., 2019"	"2019/07"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	38	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Female"	"F"	"Aug., 2019"	"2019/08"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	20	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Female"	"F"	"Aug., 2019"	"2019/08"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	17	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Female"	"F"	"Aug., 2019"	"2019/08"	"Other heart diseases (I26-I51)"	"GR113-064"	17	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Female"	"F"	"Aug., 2019"	"2019/08"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	16	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Female"	"F"	"Aug., 2019"	"2019/08"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	402	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Female"	"F"	"Aug., 2019"	"2019/08"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	176	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Female"	"F"	"Aug., 2019"	"2019/08"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	89	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Female"	"F"	"Aug., 2019"	"2019/08"	"All other diseases (Residual) "	"GR113-111"	23	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Female"	"F"	"Aug., 2019"	"2019/08"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	44	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Female"	"F"	"Aug., 2019"	"2019/08"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	43	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Female"	"F"	"Aug., 2019"	"2019/08"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	43	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Female"	"F"	"Sep., 2019"	"2019/09"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	14	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Female"	"F"	"Sep., 2019"	"2019/09"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	11	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Female"	"F"	"Sep., 2019"	"2019/09"	"Other heart diseases (I26-I51)"	"GR113-064"	11	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Female"	"F"	"Sep., 2019"	"2019/09"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	379	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Female"	"F"	"Sep., 2019"	"2019/09"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	146	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Female"	"F"	"Sep., 2019"	"2019/09"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	89	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Female"	"F"	"Sep., 2019"	"2019/09"	"All other diseases (Residual) "	"GR113-111"	21	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Female"	"F"	"Sep., 2019"	"2019/09"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	51	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Female"	"F"	"Sep., 2019"	"2019/09"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	47	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Female"	"F"	"Sep., 2019"	"2019/09"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	43	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Female"	"F"	"Oct., 2019"	"2019/10"	"Certain other intestinal infections (A04,A07-A09)"	"GR113-003"	10	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Female"	"F"	"Oct., 2019"	"2019/10"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	13	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Female"	"F"	"Oct., 2019"	"2019/10"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	11	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Female"	"F"	"Oct., 2019"	"2019/10"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	378	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Female"	"F"	"Oct., 2019"	"2019/10"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	180	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Female"	"F"	"Oct., 2019"	"2019/10"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	92	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Female"	"F"	"Oct., 2019"	"2019/10"	"All other diseases (Residual) "	"GR113-111"	22	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Female"	"F"	"Oct., 2019"	"2019/10"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	36	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Female"	"F"	"Oct., 2019"	"2019/10"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	34	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Female"	"F"	"Oct., 2019"	"2019/10"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	31	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Female"	"F"	"Nov., 2019"	"2019/11"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	21	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Female"	"F"	"Nov., 2019"	"2019/11"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	12	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Female"	"F"	"Nov., 2019"	"2019/11"	"Other heart diseases (I26-I51)"	"GR113-064"	10	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Female"	"F"	"Nov., 2019"	"2019/11"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	10	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Female"	"F"	"Nov., 2019"	"2019/11"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	348	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Female"	"F"	"Nov., 2019"	"2019/11"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	184	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Female"	"F"	"Nov., 2019"	"2019/11"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	96	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Female"	"F"	"Nov., 2019"	"2019/11"	"All other diseases (Residual) "	"GR113-111"	25	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Female"	"F"	"Nov., 2019"	"2019/11"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	32	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Female"	"F"	"Nov., 2019"	"2019/11"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	30	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Female"	"F"	"Nov., 2019"	"2019/11"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	29	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Female"	"F"	"Dec., 2019"	"2019/12"	"Certain other intestinal infections (A04,A07-A09)"	"GR113-003"	10	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Female"	"F"	"Dec., 2019"	"2019/12"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	12	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Female"	"F"	"Dec., 2019"	"2019/12"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	15	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Female"	"F"	"Dec., 2019"	"2019/12"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	10	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Female"	"F"	"Dec., 2019"	"2019/12"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	368	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Female"	"F"	"Dec., 2019"	"2019/12"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	173	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Female"	"F"	"Dec., 2019"	"2019/12"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	91	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Female"	"F"	"Dec., 2019"	"2019/12"	"All other diseases (Residual) "	"GR113-111"	24	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Female"	"F"	"Dec., 2019"	"2019/12"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	34	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Female"	"F"	"Dec., 2019"	"2019/12"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	32	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Female"	"F"	"Dec., 2019"	"2019/12"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	31	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Jan., 2019"	"2019/01"	"Certain other intestinal infections (A04,A07-A09)"	"GR113-003"	10	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Jan., 2019"	"2019/01"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	13	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Jan., 2019"	"2019/01"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	15	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Jan., 2019"	"2019/01"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	13	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Jan., 2019"	"2019/01"	"Other heart diseases (I26-I51)"	"GR113-064"	13	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Jan., 2019"	"2019/01"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	12	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Jan., 2019"	"2019/01"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	14	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Jan., 2019"	"2019/01"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	494	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Jan., 2019"	"2019/01"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	194	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Jan., 2019"	"2019/01"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	112	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Jan., 2019"	"2019/01"	"All other diseases (Residual) "	"GR113-111"	16	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Jan., 2019"	"2019/01"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	68	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Jan., 2019"	"2019/01"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	65	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Jan., 2019"	"2019/01"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	65	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Jan., 2019"	"2019/01"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	13	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Jan., 2019"	"2019/01"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	13	Not Applicable	Not Applicable
	"< 1 year"	"1"	"Male"	"M"	"Feb., 2019"	"2019/02"	"Certain other intestinal infections (A04,A07-A09)"	"GR113-003"	10	Not Applicable	Not Applicable
